time,Open,High,Low,Close,Volume
2022-12-30 22:00:00,1.56898,1.57422,1.54176,1.54824,1100268.0
2023-01-06 22:00:00,1.54689,1.56334,1.53862,1.55282,1178505.0
2023-01-13 22:00:00,1.55368,1.57508,1.53788,1.55786,1112374.0
2023-01-20 22:00:00,1.55954,1.56416,1.5257,1.5286,982688.0
2023-01-27 22:00:00,1.52972,1.56054,1.52684,1.55935,1049636.0
2023-02-03 22:00:00,1.56249,1.56521,1.53756,1.54328,940798.0
2023-02-10 22:00:00,1.54329,1.56078,1.53564,1.55476,996045.0
2023-02-17 22:00:00,1.55568,1.56944,1.5435,1.56784,902011.0
2023-02-24 22:00:00,1.56682,1.58288,1.56625,1.57096,917375.0
2023-03-03 22:00:00,1.5739,1.61906,1.57153,1.61613,1020594.0
2023-03-10 22:00:00,1.61551,1.62144,1.58505,1.59161,1523694.0
2023-03-17 21:00:00,1.59154,1.62558,1.58722,1.61936,1054397.0
2023-03-24 21:00:00,1.61933,1.63148,1.61432,1.62188,772874.0
2023-03-31 21:00:00,1.62247,1.63936,1.60358,1.63621,683036.0
2023-04-07 21:00:00,1.63621,1.64466,1.62649,1.63848,686558.0
2023-04-14 21:00:00,1.6397,1.64295,1.62212,1.6419,665251.0
2023-04-21 21:00:00,1.64094,1.67874,1.64094,1.66514,788230.0
2023-04-28 21:00:00,1.66649,1.66716,1.63134,1.63183,853896.0
2023-05-05 21:00:00,1.63255,1.63528,1.61366,1.63355,693203.0
2023-05-12 21:00:00,1.63338,1.63582,1.62,1.62507,748859.0
2023-05-19 21:00:00,1.62612,1.6516,1.62288,1.64564,844240.0
2023-05-26 21:00:00,1.64403,1.65158,1.61892,1.62107,771495.0
2023-06-02 21:00:00,1.62026,1.6241,1.59376,1.59411,728604.0
2023-06-09 21:00:00,1.59421,1.59974,1.5849,1.59134,755677.0
2023-06-16 21:00:00,1.59134,1.63381,1.58983,1.63184,819445.0
2023-06-23 21:00:00,1.63232,1.6554,1.6258,1.63807,852431.0
2023-06-30 21:00:00,1.63743,1.64654,1.62504,1.63906,737404.0
2023-07-07 21:00:00,1.64169,1.65254,1.6234,1.64193,832328.0
2023-07-14 21:00:00,1.64298,1.66036,1.63822,1.65286,906102.0
2023-07-21 21:00:00,1.65319,1.6579,1.62624,1.65729,999373.0
2023-07-28 21:00:00,1.65536,1.677,1.63538,1.67639,1009579.0
2023-08-04 21:00:00,1.67561,1.68848,1.66858,1.68524,976703.0
2023-08-11 21:00:00,1.68634,1.70659,1.67398,1.69792,1045276.0
2023-08-18 21:00:00,1.69611,1.70403,1.6755,1.68578,868986.0
2023-08-25 21:00:00,1.6854,1.68846,1.66764,1.67078,841475.0
2023-09-01 21:00:00,1.67245,1.68948,1.66503,1.67784,718562.0
2023-09-08 21:00:00,1.67782,1.67981,1.64555,1.65746,782472.0
2023-09-15 21:00:00,1.65584,1.66527,1.64638,1.65304,760532.0
2023-09-22 21:00:00,1.65331,1.65912,1.63213,1.64346,805395.0
2023-09-29 21:00:00,1.64584,1.66436,1.63946,1.65808,738692.0
2023-10-06 21:00:00,1.65936,1.67064,1.64456,1.66931,730420.0
2023-10-13 21:00:00,1.66842,1.67918,1.65538,1.67775,701971.0
2023-10-20 21:00:00,1.67724,1.68456,1.65588,1.66786,671924.0
2023-10-27 21:00:00,1.66802,1.67618,1.64562,1.64694,592873.0
2023-11-03 21:00:00,1.64828,1.68332,1.64536,1.6799,512288.0
2023-11-10 22:00:00,1.68113,1.68412,1.66354,1.67511,500508.0
2023-11-17 22:00:00,1.67728,1.67728,1.65984,1.6616,493688.0
2023-11-24 22:00:00,1.6634,1.6666,1.62926,1.63068,589586.0
2023-12-01 22:00:00,1.63128,1.65173,1.62692,1.63574,666283.0
2023-12-08 22:00:00,1.63768,1.64804,1.62086,1.62513,719020.0
2023-12-15 22:00:00,1.62683,1.6321,1.61502,1.61968,569990.0
2023-12-22 22:00:00,1.61677,1.63152,1.61401,1.6206,351242.0
2023-12-29 22:00:00,1.62104,1.6384,1.6129,1.629,520129.0
2024-01-05 22:00:00,1.63,1.64605,1.62624,1.63786,600267.0
2024-01-12 22:00:00,1.63736,1.66759,1.63542,1.65173,623903.0
2024-01-19 22:00:00,1.65203,1.65716,1.64296,1.65067,619385.0
2024-01-26 22:00:00,1.6498,1.6606,1.63506,1.65648,675175.0
2024-02-02 22:00:00,1.65665,1.66114,1.64578,1.65328,551228.0
2024-02-09 22:00:00,1.65361,1.66119,1.64771,1.64994,504343.0
2024-02-16 22:00:00,1.65027,1.65384,1.6452,1.64855,518720.0
2024-02-23 22:00:00,1.64978,1.66982,1.64768,1.66101,581595.0
2024-03-01 22:00:00,1.66074,1.67444,1.6441,1.65102,641557.0
2024-03-08 22:00:00,1.65092,1.66108,1.64816,1.65974,588774.0
2024-03-15 21:00:00,1.65983,1.66803,1.64776,1.65896,562230.0
2024-03-22 21:00:00,1.65929,1.6625,1.65272,1.65554,488801.0
2024-03-29 21:00:00,1.65503,1.65726,1.64142,1.64704,522217.0
2024-04-05 21:00:00,1.64867,1.6519,1.63705,1.64654,643267.0
2024-04-12 21:00:00,1.64522,1.66822,1.64144,1.66058,808359.0
2024-04-19 21:00:00,1.66058,1.66227,1.63494,1.63658,556345.0
2024-04-26 21:00:00,1.6382,1.64971,1.62384,1.6283,600314.0
2024-05-03 21:00:00,1.62639,1.63834,1.62182,1.63102,444903.0
2024-05-10 21:00:00,1.63172,1.637,1.6223,1.6239,449266.0
2024-05-17 21:00:00,1.62338,1.6406,1.6214,1.63646,527376.0
2024-05-24 21:00:00,1.63722,1.63788,1.62753,1.63052,552679.0
2024-05-31 21:00:00,1.63115,1.6421,1.62538,1.64158,627962.0
2024-06-07 21:00:00,1.63686,1.63878,1.615,1.61798,646534.0
2024-06-14 21:00:00,1.61863,1.62634,1.60274,1.6102,501639.0
2024-06-21 21:00:00,1.60984,1.61612,1.5998,1.60624,567268.0
2024-06-28 21:00:00,1.60806,1.61775,1.60434,1.60594,551688.0
2024-07-05 21:00:00,1.60399,1.60908,1.60239,1.60766,672635.0
2024-07-12 21:00:00,1.60724,1.62872,1.60652,1.62813,800426.0
2024-07-19 21:00:00,1.62652,1.6644,1.62649,1.65813,820656.0
2024-07-26 21:00:00,1.6579,1.67696,1.6477,1.67585,972915.0
2024-08-02 21:00:00,1.67593,1.71862,1.65363,1.66094,1343577.0
2024-08-09 21:00:00,1.66204,1.67508,1.65201,1.6534,790449.0
2024-08-16 21:00:00,1.65442,1.65818,1.64513,1.64673,810868.0
2024-08-23 21:00:00,1.64768,1.65156,1.6258,1.63294,804638.0
2024-08-30 21:00:00,1.63292,1.66298,1.62908,1.66198,836878.0
2024-09-06 21:00:00,1.66215,1.66312,1.64531,1.652,887223.0
2024-09-13 21:00:00,1.65202,1.65362,1.63174,1.63996,973847.0
2024-09-20 21:00:00,1.64211,1.64211,1.61178,1.61757,982626.0
2024-09-27 21:00:00,1.61645,1.61864,1.6005,1.61549,1037520.0
2024-10-04 21:00:00,1.61436,1.63538,1.61106,1.62003,1057379.0
2024-10-11 21:00:00,1.62202,1.6328,1.61346,1.62045,926059.0
2024-10-18 21:00:00,1.61994,1.63624,1.614,1.6346,916933.0
2024-10-25 21:00:00,1.63177,1.66002,1.63128,1.65163,1047534.0
2024-11-01 21:00:00,1.64615,1.6544,1.61631,1.62824,1251931.0
2024-11-08 22:00:00,1.62676,1.63538,1.61838,1.63066,1135192.0
2024-11-15 22:00:00,1.62906,1.6362,1.59668,1.60262,1094179.0
2024-11-22 22:00:00,1.60318,1.63078,1.6005,1.62366,1115854.0
2024-11-29 22:00:00,1.6229,1.65613,1.61596,1.65404,1022641.0
2024-12-06 22:00:00,1.65162,1.65772,1.63511,1.6508,1007439.0
2024-12-13 22:00:00,1.6513,1.67156,1.64761,1.66816,975543.0
2024-12-20 22:00:00,1.66704,1.68026,1.66208,1.67712,555572.0
2024-12-27 22:00:00,1.6768,1.6789,1.64906,1.65816,606263.0
2025-01-03 22:00:00,1.65877,1.66818,1.65231,1.66736,957476.0
2025-01-10 22:00:00,1.6643,1.66764,1.64848,1.65866,914185.0
