time,Open,High,Low,Close,Volume
2023-01-01 22:00:00,158.051,158.534,157.875,158.281,732.0
2023-01-02 02:00:00,158.312,158.404,158.086,158.119,485.0
2023-01-02 06:00:00,158.114,158.176,157.646,157.674,11219.0
2023-01-02 10:00:00,157.671,157.764,157.426,157.444,10771.0
2023-01-02 14:00:00,157.444,157.666,157.36,157.585,28020.0
2023-01-02 18:00:00,157.591,157.594,157.418,157.454,2489.0
2023-01-02 22:00:00,157.421,158.392,156.383,156.852,33452.0
2023-01-03 02:00:00,156.852,157.108,156.437,156.69,41267.0
2023-01-03 06:00:00,156.688,156.94,155.356,155.51,71532.0
2023-01-03 10:00:00,155.509,156.88,155.41,156.7,59231.0
2023-01-03 14:00:00,156.701,157.332,156.38,156.492,68779.0
2023-01-03 18:00:00,156.491,156.862,156.411,156.76,31893.0
2023-01-03 22:00:00,156.768,157.272,156.628,156.702,40078.0
2023-01-04 02:00:00,156.703,156.978,156.596,156.824,33357.0
2023-01-04 06:00:00,156.822,157.478,156.507,157.294,63865.0
2023-01-04 10:00:00,157.296,157.784,157.148,157.594,53974.0
2023-01-04 14:00:00,157.583,160.179,157.56,159.93,76615.0
2023-01-04 18:00:00,159.933,160.022,159.688,159.954,50810.0
2023-01-04 22:00:00,159.85,159.932,159.007,159.207,33171.0
2023-01-05 02:00:00,159.209,159.6,158.96,159.48,41928.0
2023-01-05 06:00:00,159.484,159.682,159.002,159.452,56113.0
2023-01-05 10:00:00,159.448,160.047,159.14,159.358,61157.0
2023-01-05 14:00:00,159.358,159.479,158.588,158.67,76009.0
2023-01-05 18:00:00,158.67,158.99,158.516,158.906,41269.0
2023-01-05 22:00:00,158.856,159.488,158.746,159.486,49757.0
2023-01-06 02:00:00,159.49,159.929,159.302,159.712,38239.0
2023-01-06 06:00:00,159.722,160.022,159.316,159.396,56623.0
2023-01-06 10:00:00,159.396,160.02,158.904,159.068,68109.0
2023-01-06 14:00:00,159.065,159.711,158.928,159.656,93881.0
2023-01-06 18:00:00,159.656,159.845,159.513,159.731,30559.0
2023-01-08 22:00:00,159.476,160.013,159.448,159.595,33080.0
2023-01-09 02:00:00,159.594,160.315,159.315,160.147,32703.0
2023-01-09 06:00:00,160.147,161.242,160.007,161.038,59984.0
2023-01-09 10:00:00,161.038,161.051,160.324,160.356,58686.0
2023-01-09 14:00:00,160.356,161.1,160.318,160.681,65514.0
2023-01-09 18:00:00,160.677,160.747,160.474,160.694,39923.0
2023-01-09 22:00:00,160.597,160.94,160.049,160.195,36019.0
2023-01-10 02:00:00,160.195,160.545,160.156,160.44,39687.0
2023-01-10 06:00:00,160.441,160.802,160.25,160.612,61888.0
2023-01-10 10:00:00,160.611,160.801,160.384,160.57,52423.0
2023-01-10 14:00:00,160.574,160.904,160.294,160.616,77573.0
